Date,MAX,MIN,R.F,EVP,DR,SSH
2015-10-12,31.2,20.3,29.3,3.8,2,6.6
2015-10-13,31.1,21.1,0,4.5,0,7.6
2015-10-14,33.7,20.8,0,4.3,0,9.3
2015-10-15,33.2,19.2,0,5.1,0,9.2
2015-10-16,34.4,18.4,0,4.7,0,9.3
2015-10-17,33.2,19.2,0,4.8,0,9.3
2015-10-18,32.6,21.4,0,5,0,7
2015-10-19,32.6,19.3,0,4.5,0,9.8
2015-10-20,33.2,18.2,0,5,0,8.9
2015-10-21,33.9,19.3,0,5.4,0,8.6
2015-10-22,34,19.5,0,4.1,0,7.6
2015-10-23,34.4,19.8,0,4.4,0,7.4
2015-10-24,34,21,0,3.8,0,7.4
2015-10-25,33.7,22.9,0,3.9,0,5.5
2015-10-26,33.4,22.3,0,3.4,0,5.2
2015-10-27,32.6,20.6,0.1,4.1,0,5.3
2015-10-28,32.7,18.5,0,5,0,6.3
2015-10-29,32.3,19.2,0,2.8,0,6.2
2015-10-30,31.8,17.6,0,3.9,0,8.2
2015-10-31,32.8,17.6,0,4.1,0,8.2
2015-11-01,32,17.4,0,4.1,0,8.7
2015-11-02,31.4,16.6,0,4.4,0,8.5
2015-11-03,33.1,16,0,4.2,0,9.3
2015-11-04,33,17.5,0,3.7,0,8.9
2015-11-05,34,18.3,0,4.7,0,8.6
2015-11-06,33.4,19,0,3.5,0,8.8
2015-11-07,33.4,17.7,0,4.8,0,8.2
2015-11-08,33.1,17,0,3.9,0,9.1
2015-11-09,32.7,16.1,0,4.9,0,5.4
2015-11-10,31.8,15.2,0,4.2,0,5
2015-11-11,30.9,14.3,0,4.8,0,9.1
2015-11-12,32.7,16.4,0,5.8,0,9.5
2015-11-13,32.8,14.1,0,4.7,0,9.1
2015-11-14,32.9,15,0,5.2,0,9.5
2015-11-15,32,14.3,0,4.1,0,8.9
2015-11-16,32,14,0,4.4,0,9.6
2015-11-17,32,13.8,0,4.5,0,9.8
2015-11-18,31.9,12.9,0,4.1,0,9.3
2015-11-19,31.4,12.9,0,5.7,0,9.3
2015-11-20,30.6,12.9,0,5,0,6.5
2015-11-21,30.1,20,0,3.8,0,6
2015-11-22,29.4,20.5,0.4,3.5,5,1
2015-11-23,30.5,19.7,95,3.5,3.5,1
2015-11-24,29.4,19.6,13.7,2.4,4.2,0
2015-11-25,29.1,20.4,0,2.6,0,4.8
2015-11-26,30.2,18.4,0,0,0,0
2015-11-27,30.9,18.9,0,3.9,0,7.2
2015-11-28,31,18.7,0,3.8,0,7
2015-11-29,31.8,17.8,0,3.1,0,9.4
2015-11-30,31.9,16.2,0,3.7,0,8.8
