Date,Modal.Price.bitter.guard,Modal.Price.cucumber,Modal.Price.cabbage,Modal.Price.lady,Modal.Price.potato,Modal.Price.carrot,Modal.Price.jawar,Modal.Price.tomato,Modal.Price.beetroot,Modal.Price.turmeric,Modal.Price.ginger,MAX,MIN,R.F,EVP,DR,SSH,RH,VP,petrolPrice,Modal.Price.onion
2015-09-27,1737.1428571429,1452.8571428571,674.7619047619,1737.1428571429,941.6666666667,1531.4285714286,3275,972.380952381,842.8571428571,12000,1100,30.5571428571,20.0428571429,0,4.5,0,8.4142857143,69.9285714286,241.7142857143,68.25,4015.4761904762
2015-10-04,2851.9047619048,1493.3333333333,671.9047619048,2851.9047619048,1000,1859.5238095238,2500,1296.6666666667,849.2063492063,12000,1100,32.8142857143,20.5857142857,5.0428571429,4.5,1.7142857143,6.9857142857,86.1428571429,268.7857142857,68.25,3635.9523809524
2015-10-11,2665.1587301587,1380.7936507937,526.4285714286,2665.1587301587,1069.0476190476,1672.6190476191,2764.2857142857,1301.1111111111,851.0714285714,12000,1100,30.8142857143,20.4857142857,1.7142857143,3.8857142857,0.2857142857,7.3857142857,79.5,257.3571428571,68.25,3535.3174603175
2015-10-18,2615.2619047619,1447.6428571429,606.6666666667,2615.2619047619,1292.8571428571,2009.5238095238,3357.1428571429,1766.9047619048,1109.2857142857,12000,1100,32.7714285714,20.0571428571,4.1857142857,4.6,0.2857142857,8.3285714286,60.3571428571,214.8571428571,68.25,2934.126984127
2015-10-25,2995,1697.9761904762,679,2995,1240.4761904762,2233.3333333333,3450,1338.5714285714,664.2857142857,12000,1100,33.6857142857,20,0,4.4428571429,0,7.8857142857,76.5,253,68.25,3353.8095238095
2015-11-01,2357.4404761905,1607.5,684.2857142857,2357.4404761905,1261.9047619048,2450,3450,1719.6428571429,1050,12000,1100,32.5142857143,19.0285714286,0.0142857143,3.9142857143,0,6.8714285714,77.0714285714,259.6428571429,68.1814285714,3761.9047619048
2015-11-08,2420.1428571429,1811.4285714286,500,2420.1428571429,1040,2414.2857142857,3100,2274,895.7142857143,12000,1100,33.0571428571,17.4428571429,0,4.1714285714,0,8.7714285714,66.7857142857,236.5,67.77,3907.1428571429
2015-11-15,2292.2857142857,1701.1428571429,500,2292.2857142857,1042.8571428571,2308.3333333333,3100,2898.8571428571,1031.1904761905,12000,1100,32.2571428571,15.0571428571,0,4.8142857143,0,8.0714285714,66.1428571429,241.2857142857,67.77,4171.4285714286
2015-11-22,2730,1460.4285714286,500,2730,1038.5714285714,2238.0952380952,3100,3429.7142857143,1268.5714285714,12000,1100,31.0571428571,15.2857142857,0.0571428571,4.4285714286,0.7142857143,7.3571428571,64.8571428571,217.9285714286,68.13,3250
2015-11-29,2526.9047619048,1030.7142857143,500,2526.9047619048,1133.3571428571,1928.5952380952,3221.4285714286,2490.4761904762,911.9047619048,12000,1100,30.4142857143,19.0714285714,15.5285714286,2.7571428571,1.1,4.2,59.1428571429,195.2857142857,68.13,2580.9523809524
2015-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
